Key,Issue Type,Summary,Description,Story Points,Status,Skill,Components,Epic Link,Sprint,Bug Category,Bug Root Cause,Start date,Due Date,Author,Priority,Assignee,Actual Points,Affected services,Affects versions,Approvals,Approvers,Attachment,Change completion date,Change risk,Change reason,Change start date,Change type,Clockwork Timer,Comment,Content type,Created,Creator,Developer,Development,Environment,Due date,Epic Color,Epic Name,Epic Status,Estimated Hours,Feature,Fix In Build,Fix versions,Flagged,Found in Build,Found Phase,Images,Impact,Issue color,Issue ID,Labels,Last Viewed,Linked Issues,Log Work,Mockup,Original estimate,Organizations,parent,Parent Link,Process,Progress,Project,Project Team,Publication date,Pull requests,Rank,Remaining Estimate,Report Story Points,Reporter,Request language,Request Type,Request participants,Resolution,Resolved,Restrict to,Satisfaction date,Satisfaction,Severity,Security Level,Sprint,Status Category,Status Category Changed,Status Transition,Story point estimate,Sub-tasks,Target end,Target start,Team,Team,Tester,Time Spent,Time to resolution,Time tracking,Time to first response,Updated,Votes,Work Ratio,Watchers,[CHART] Date of First Response,[CHART] Time in Status,Σ Original Estimate,Σ Progress,Σ Remaining Estimate,Σ Time Spent
KANOO-5528,Story,[BE] Kanoo - Wallet - Display acceptable merchants of issued Gift Cash Cards,Follow [https://kardsys.atlassian.net/browse/KANOO-5526|https://kardsys.atlassian.net/browse/KANOO-5526|smart-link] ,2,Done,Backend,,KANOO-4585,Kanoo Sprint 31 - Worm,,,7/20/2021,7/20/2021,,Medium,thuy.hoang,,,,,,,,,,,,,,,7/19/2021 17:43:21,Viet Dung,,{},,,,,,,,,S31_Milestone 1,,,,,,,31326,,,KANOO-5525,,,,,,,,0,Kanoo,,,http://gitlab.tpssoft.com.vn/visikard/kashkard/merge_requests/10686/diffs,2|hzwv3i:x8i,,,Viet Dung,,,,,,[field not supported],,0,,,,Done,7/27/2021 15:12:00,"340467,340466,339233,339232,339190,336561",,,,,,,Tri Pham,,,,,7/27/2021 15:12:00,0,,1,,,,0,,
KANOO-5527,Story,[Web] Kanoo - Wallet - Display acceptable merchants of issued Gift Cash Cards,"Follow [https://kardsys.atlassian.net/browse/KANOO-5526|https://kardsys.atlassian.net/browse/KANOO-5526|smart-link] 

*Mockup*:

!image-20210719-105813.png|width=100%!

!image-20210719-105849.png|width=100%!

!image-20210719-110157.png|width=100%!",2,Done,WebApp,,KANOO-4585,Kanoo Sprint 31 - Worm,,,,,,Medium,Nguyen Trung Dung,,,,,,image-20210719-105813.png;image-20210719-105849.png;image-20210719-110157.png;image-20210720-104429.png;image-20210721-064742.png,,,,,,,"[~accountid:60d0096c624d70006969ba81] When the text is too long, display as below. Do not need “View More“ button

!image-20210720-104429.png|width=100%!;[~accountid:557058:3c9d0205-242e-4af3-be20-9293b7a3ba27] [~accountid:60d0096c624d70006969ba81] ,
we need to handle for the case of check-out screen.


!image-20210721-064742.png|width=1488,height=815!

Just display gifted cash card if the user can use this card to checkout on processing merchant.",,7/19/2021 17:42:48,Viet Dung,,{},,,,,,,,,S31_Milestone 1,,,,,,,31325,,,KANOO-5525,,,,,,,,0,Kanoo,,,http://gitlab.tpssoft.com.vn/visikard/greenlife/merge_requests/4646,2|hzwv3i:x89,,,Viet Dung,,,,,,[field not supported],,0,,,,Done,7/28/2021 17:12:15,"341309,341308,339007,338496,338322,338321,338320,338319,337134,337123,337122",,,,,,,Tri Pham,,,,,7/28/2021 17:12:15,0,,2,7/21/2021 13:47:24,,,0,,
KANOO-5526,Story,[Android] Kanoo - Wallet - Display acceptable merchants of issued Gift Cash Cards,Follow the requirement in [https://kardsys.atlassian.net/browse/KANOO-5525|https://kardsys.atlassian.net/browse/KANOO-5525|smart-link] ,2,TEST,Android,,KANOO-4585,Kanoo Sprint 31 - Crickets,,,,7/28/2021,,Medium,Trinh Tuan Anh,,,,,,,,,,,,,,,7/19/2021 17:42:22,Viet Dung,,{},,,,,,,,1.3.1.0,S31_Milestone 1,,,,,,,31324,,,KANOO-5525,,,,,,,,0,Kanoo,,,http://gitlab.tpssoft.com.vn/visikard/visikard-android/commit/df6914cd9d2e2c4dd43911a6115400747b8064c2,2|hzwv3f:i,,,Viet Dung,,,,,,[field not supported],,0,,,,In Progress,7/27/2021 17:26:17,"341897,341894,340804,340803,340727",,,,,,,Niem Nguyen,,,,,7/29/2021 17:48:51,0,,1,,,,0,,
KANOO-5525,Story,[iOS] Kanoo - Wallet - Display acceptable merchants of issued Gift Cash Cards,"As a Kanoo User accessing wallet then Gift Cash Card detail page, I should be able to see the information for acceptable merchants for that GCC.

*Acceptance Criteria*

* Going to GCC details, I can see the list of redeemable merchants positioned below Scan to Pay option
* The current label “ACCEPTABLE MERCHANT“ is removed. It is changed base on 3 cases below
** If that GCC is accepted to redeem at some merchants, the label is “Accept at“. It lists out acceptable merchants
** If that GCC is accepted to redeem at ALL merchants, the label is “Accept at“. It displays “All Merchants“
** If that GCC is accepted to redeem at ALL merchants but except some, the label is “Accept at all except“. It lists out the list of excepted merchants
* If the list is too long to display, there is a VIEW MORE button that clicking on it goes to the full list in a new screen

*Mockup*: [https://xd.adobe.com/view/ac86c950-4fdb-4d15-ba95-0d29177be708-f9d5/screen/a26f6742-a458-43e2-a14c-a913efec651d/|https://xd.adobe.com/view/ac86c950-4fdb-4d15-ba95-0d29177be708-f9d5/screen/a26f6742-a458-43e2-a14c-a913efec651d/|smart-link] ",2,QA Ready,iOS,,KANOO-4585,Kanoo Sprint 31 - Crickets,,,7/27/2021,7/30/2021,,Medium,Viet Dung,,,,,,,,,,,,,,,7/19/2021 17:14:02,Viet Dung,,{},,,,,,,,,S31_Milestone 1,,,,,,,31321,,,KANOO-5527;KANOO-5528;KANOO-5526,,,,,,,,0,Kanoo,,,http://gitlab.tpssoft.com.vn/visikard/visikard-ios/merge_requests/1165,2|hzwv3f:,,,Viet Dung,,,,,,[field not supported],,0,,,,In Progress,7/28/2021 14:15:25,"341636,341635,341183,341130",,,,,,,Vo Tan Sang,,,,,7/29/2021 17:49:06,0,,1,,,,0,,
KANOO-5510,Story,Stress Test for multi-instance of Visipay,"Stress test PWK, Visipay service to auto-scale new Visipay instance.",3,Done,,,KANOO-5352,Kanoo Taskforce - Sprint 1,,,,7/21/2021,,Medium,Huy Tang,,,,,,image-20210721-092804.png;image-20210721-092818.png;image-20210721-092836.png,,,,,,,"[~accountid:557058:4c602b42-35ce-411c-b900-8ebe293945b4] I changed the Due date for this ticket to{{2021-07-21}}  because the system cannot run {{Pay as Guest}} case;[~accountid:557058:4c602b42-35ce-411c-b900-8ebe293945b4] 

* Before the testing: 1 pod
Run test with 600 requests/360s
Config:

!image-20210721-092804.png|width=343,height=143!
* After the testing: 5 pods

!image-20210721-092818.png|width=1118,height=462!
!image-20210721-092836.png|width=1124,height=457!
* *Auto-scale new Visipay instance: Pass*",,7/16/2021 15:57:45,Huy Tang,,{},,,,,,,,,,,,,,,,31286,Kanoo_Urgency_Taskforce,,,,,,,,,,0,Kanoo,,,.,2|i00d5j:,,,Huy Tang,,,,,,[field not supported],,0,,,,Done,7/21/2021 16:03:40,"337261,337259,337258,337257,337256,336626",,,,,,,,,,,,7/21/2021 16:27:36,0,,2,7/20/2021 19:26:03,,,0,,
KANOO-5509,Story,BE - change implementation to querying from visipay_dashboard,,2,Review Code,,,KANOO-5352,Kanoo Taskforce - Sprint 1,,,,7/19/2021,,Medium,Huy Tang,,,,,,,,,,,,,"This merge request {color:#ff5630}must be apply after MR{color} - [https://kardsys.atlassian.net/browse/KANOO-5436|https://kardsys.atlassian.net/browse/KANOO-5436|smart-link] 

 
[~accountid:557058:4c602b42-35ce-411c-b900-8ebe293945b4] MR KANOO-5509 to kanoo-dev:
[http://gitlab.tpssoft.com.vn/visikard/kashkard/merge_requests/10600/diffs|http://gitlab.tpssoft.com.vn/visikard/kashkard/merge_requests/10600/diffs]",,7/16/2021 15:29:57,Huy Tang,Nguyen Minh Thai,{},,,,,,,,,,,,,,,,31283,Kanoo_Urgency_Taskforce,,,,,,,,,,0,Kanoo,,,http://gitlab.tpssoft.com.vn/visikard/kashkard/merge_requests/10600/diffs,2|i00d4v:,,,Huy Tang,,,,,,[field not supported],,0,,,,In Progress,7/19/2021 9:00:28,"336138,335626",,,,,,,,,,,,7/21/2021 17:10:29,0,,2,7/19/2021 16:46:17,,,0,,
KANOO-5499,Story,[SDE Payment] via PWK - Display Invoice Number and QR Code for making payment,"As a Kanoo User or guest making SDE payment, I should be able to see QR code and Custo Name of the wallet of Agency or Sub Agency to complet the payment

*Acceptance Criteria*

* After entering invoice number, it navigates to PWK widget where I can see the one invoice number (returned from [https://kardsys.atlassian.net/browse/SDE-232|https://kardsys.atlassian.net/browse/SDE-232|smart-link] ). User will scan this QR code to make payment or enter the invoice number manually.
* I can copy this QR code by Copy QR button. Clicking on this copies QR code and displays toast message “Copies“
* This QR code includes the amount ❓ 
* This QR code can be expired. After the count-down timer is over, it moves to Payment Failed, I can click on Remake Payment button to generates a new invoice number

!image-20210715-145105.png|width=100%!",5,Done,,,KANOO-5367,Kanoo Sprint 31 - Kanoo Team,,,,,,Medium,dao ngoc duy tan,,,,,,image-20210715-145105.png,,,,,,,QA passed on SB,,7/15/2021 18:32:46,Viet Dung,,{},,,,,,,,,S30_Hotfix_2,,,,,,,31261,,,KANOO-5598,,,,,,,,0,Kanoo,,,http://gitlab.tpssoft.com.vn/visikard/kashkard/merge_requests/10646,2|i00d0n:,,,Viet Dung,,,,,,[field not supported],,0,,,,Done,7/26/2021 15:16:46,"339589,339588,338313,337587,337586,337585,337584,337583",,,,,,,Niem Nguyen,,,,,7/26/2021 15:16:53,0,,2,7/26/2021 15:16:53,,,0,,
KANOO-5498,Story,[SDE Payment] via PWK - Implement new payment workflow,"*Acceptance Criteria*

* Consumer access SDE site, input the invoice number and click on “Make Payment” on invoice details page.
* Consumer are redirected to PWK site with GOV QR code
* Consumer Pay with the following options
** The consumer uses Kanoo User access Kanoo App, click on Sand Dollar card. Then click “Send” button in card details and send with the option “Not a Kanoo User“
** The consumer uses Kanoo User access Kanoo App, click on Sand Dollar card. Then click on “Scan to Pay” button in card details then scan the QR
** The consumer uses Reference App to scan QR code in PWK, the amount
* The amount charged will go directly to the default wallet of that Agency. The same workflow for Sub Agency. 
* Below is the graph for new payment workflow

!image-20210719-092520.png|width=996,height=530!

+_Fee_+

* There is no fee applicable in this flow.

+_Transaction when using Not Kanoo User_+

* In Visipay, it saves 2 transactions with type 
** Transfer Money
*** Remitter: <User Full Name>
*** Beneficiary: Guest - <unique invoice generated by SDE>
** External Payment
*** Remitter: Guest - kanooa
*** Beneficiary: Guest - <12 digit of Agency SD card>
* In User Site, it saves 1 transaction with type 
** Transfer Money
*** Remitter: <User Full Name>/<4 last digits of Kanoo SD Card>
*** Beneficiary: Guest - <unique invoice generated by SDE>
* Not saving transaction for ARM master



+_Transaction when using Scan To Pay_+

* In Visipay, it saves 2 transactions with type 
** External Payment
*** Remitter: <User Full Name>
*** Beneficiary: Guest - <unique invoice generated by SDE>
** External Payment
*** Remitter: Guest - kanooa
*** Beneficiary: Guest - <12 digit of Agency SD card>
* In User Site, it saves 1 transaction with type 
** External Payment
*** Remitter: <User Full Name>/<4 last digits of Kanoo SD Card>
*** Beneficiary: Guest - <unique invoice generated by SDE>
* Not saving transaction for ARM master



+_Transaction when using Reference App_+

* In Visipay, it saves 1 transaction with type 
** External Payment
*** Remitter: custom name of SD Card
*** Beneficiary: Guest - <12 digit of Agency SD card>
* Not saving transaction for ARM master",5,QA Blocked,,,KANOO-5367,Kanoo Sprint 31 - Kanoo Team,,,,,,Medium,dao ngoc duy tan,,,,,,image-20210719-092520.png,,,,,,,,,7/15/2021 18:53:51,Viet Dung,,{},,,,,,,,,S30_Hotfix_2,,,,,,,31263,,,KANOO-5615;KANOO-5589;KANOO-5586;KANOO-5630;KANOO-5592;KANOO-5612;KANOO-5584;KANOO-5618;KANOO-5587;KANOO-5617;KANOO-5625,,,,,,,,0,Kanoo,,,http://gitlab.tpssoft.com.vn/visikard/kashkard/merge_requests/10646,2|i00d13:,,,Viet Dung,,,,,,[field not supported],,0,,,,In Progress,7/22/2021 9:13:49,"338245,337592,337591,337590,337589,337588",,,,,,,Tri Pham,,,,,7/23/2021 19:19:12,0,,1,,,,0,,
KANOO-5489,Story,[Android] KGP App - Set Kiosk Mode for Kanoo Government Payments app,"Set Kiosk Mode for Gorvenment App

!image-20210715-101055.png|width=360,height=480!",3,To Do,,,KANOO-5223,Kanoo Sprint 31 - Crickets,,,,,,Medium,Trinh Tuan Anh,,,,,,image-20210715-101055.png,,,,,,,[~accountid:557058:3c9d0205-242e-4af3-be20-9293b7a3ba27] please get the design from designer team.;[~accountid:557058:4c602b42-35ce-411c-b900-8ebe293945b4] Kiosk mode is only set for pax device and not apply for phone,,7/15/2021 17:08:10,Huy Tang,,{},,,,,,,,,S31_Milestone 1,,,,,,,31254,,,KANOO-5491,,,,,,,,0,Kanoo,,,,2|hzwv3c:qzv,,,Huy Tang,,,,,,[field not supported],,0,,,,To Do,7/15/2021 17:08:11,,,,,,,,,,,,,7/28/2021 14:55:08,0,,2,7/28/2021 14:55:08,,,0,,
KANOO-5486,Story,BE - add timestamp field when insert document into system_fee_report collection.,"Please , add {color:#d04437}timestamp{color} field when insert data into system_fee_report collection.

timestamp is equal date. but it's value must be number type not Date type.",3,Review Code,,Backend API,,Kanoo Taskforce - Sprint 1,,,,,,Medium,Huy Tang,,,,,,,,,,,,,,,7/15/2021 15:27:32,Nguyen Minh Thai,Nguyen Tu Nghia,{},,,,,,,,,,,,,,,,31251,Kanoo_Urgency_Taskforce,,KANOO-5244,,,,,,,,0,Kanoo,,,[http://gitlab.tpssoft.com.vn/visikard/kashkard/merge_requests/10573|http://gitlab.tpssoft.com.vn/visikard/kashkard/merge_requests/10573],2|i00cyf:,,,Nguyen Minh Thai,,,,,,[field not supported],,0,,,,In Progress,7/16/2021 9:25:11,"334904,334770",,,,,,,,,,,,7/19/2021 9:03:22,0,,1,,,,0,,
KANOO-5485,Story,DevOps - Run script add timestamp field to system_fee_report colletion ,"Run script add timestamp field to system_fee_report colletion to migrate Date to Athena.

Collection: {color:#ff5630}*system_fee_report*{color}

{code:javascript}var cursor = db.system_fee_report.aggregate([ 
    {""$match"": {""timestamp"": {""$exists"": false}}},
    { ""$project"":  { 
        ""timestamp"": { ""$subtract"": [  ""$date"", new Date(0) ] } 
    }}
])
var requests = [];
cursor.forEach(document => { 
    requests.push( { 
        'updateOne': {
            'filter': { '_id': document._id },
            'update': { '$set': { 'timestamp': document.timestamp } }
        }
    });
    if (requests.length === 500) {
        //Execute per 500 operations and re-init
        db.system_fee_report.bulkWrite(requests);
        requests = [];
    }
});
if(requests.length > 0) {
     db.system_fee_report.bulkWrite(requests);
}{code}",1,Done,,Backend API,,Kanoo Taskforce - Sprint 1,,,,,,Medium,Nguyen Trung Truc,,,,,,,,,,,,,,,7/15/2021 15:20:41,Nguyen Minh Thai,,{},,,,,,,,,,,,,,,,31250,Kanoo_Urgency_Taskforce,,KANOO-5244,,,,,,,,0,Kanoo,,,,2|i00cy7:,,,Nguyen Minh Thai,,,,,,[field not supported],,0,,,,Done,7/16/2021 9:36:12,"334805,334804,334800",,,,,,,,,,,,7/16/2021 9:36:12,0,,1,,,,0,,
KANOO-5484,Story,[BE] Print receipt - display the logo of agency instead of GOV,"Return  agency logoURL in the get terminal information API.


Ref: API to get the Agency info from SDE system : [https://kardsys.atlassian.net/browse/SDE-228|https://kardsys.atlassian.net/browse/SDE-228|smart-link] ",2,Done,,,,Kanoo Sprint 31 - Kanoo Team,,,,,,Medium,Dat Bui,,,,,,,,,,,,,,,7/15/2021 11:10:35,Huy Tang,Dat Bui,{},,,,,,,,,S30_Hotfix_1,,,,,,,31246,,,,14400;7200,,,,,,,100,Kanoo,,,http://gitlab.tpssoft.com.vn/visikard/kashkard/merge_requests/10552,2|i00cxb:,0,,Huy Tang,,,,,,[field not supported],,0,,,,Done,7/16/2021 18:23:04,"335287,335286,334519,334507,334468,334279",,,,,,,Niem Nguyen,21600,,6h,,7/22/2021 18:46:36,0,,1,,,,100,0,21600
KANOO-5481,Story,[BE] Public Services - Display Invoice number instead of Invoice ID,"*Acceptance Criteria*

* After entering Invoice number (for ex, PD-4272), it moves to the invoice details but displays Invoice ID, not invoice Number. 
* The label should be changed from “Invoice ID“ to “Invoice Number“ and it should display the invoice number PD-4272

!image-20210714-093121.png|width=687,height=1189!",1,Done,Backend,,SDE-17,Kanoo Sprint 31 - Kanoo Team,,,7/14/2021,,,High,Nguyễn Hoàng Hải,,,,,,image-20210714-093121.png,,,,,,,Blocked by ticket [https://kardsys.atlassian.net/browse/KANOO-5502|https://kardsys.atlassian.net/browse/KANOO-5502|smart-link] .;Verified and passed on Sandbox.,,7/14/2021 16:52:51,Viet Dung,,{},,,,,,,,,S30_Hotfix_1,,,,,,,31242,,,KANOO-5478;KANOO-5502,5400,,,,,,,100,Kanoo,,,http://gitlab.tpssoft.com.vn/visikard/kashkard/merge_requests/10544/diffs,2|hzwv3i:yd,0,,Viet Dung,,,,,,[field not supported],,0,,,,Done,7/19/2021 10:38:01,"335784,335783,335294,335293,335292,335221,334833,334831,333977,333976",,,,,,,Na Pham,5400,,1h 30m,,7/19/2021 10:38:01,0,,2,7/16/2021 18:28:07,,,100,0,5400
KANOO-5480,Story,[BE][SDE Payment] - PWK by SD - Allow Kanoo User scan and pay the invoice QR Code,"*Acceptance Criteria*

* Accessing PWK from both internal SDE and external SDE consumer sites. 
* Open Kanoo App and Login, access Wallet → Sand Dollar card. Then click either on “Scan To Pay”  or “Send” and choose “Not A Kanoo User”. Open the camera to scan the PWK invoice QR or type the QR value
* Process the payment normally as we have for scan merchant QR or Terminal QR
* When the payment in-app is successful, PWK will be redirected to the complete screen. Terminal will be refresh in case of SDE internal site",1,Declined,,,KANOO-5517,Kanoo Sprint 31 - Kanoo Team,,,,,,Highest,dao ngoc duy tan,,,,,,,,,,,,,"Please revert the implementation, and do the regression check after complete the direct money flow for SDE with external QR [https://kardsys.atlassian.net/browse/KANOO-5498|https://kardsys.atlassian.net/browse/KANOO-5498|smart-link] .",,7/14/2021 16:39:29,dao ngoc duy tan,,{},,,,,,,,,S30_Hotfix_2,,,,,,,31241,SDE,,KANOO-5398,,,,,,,,0,Kanoo,,,http://gitlab.tpssoft.com.vn/visikard/kashkard/merge_requests/10540/diffs,2|hzwv3i:y9,,,dao ngoc duy tan,,,,,,[field not supported],,0,,,,Done,7/22/2021 16:29:04,"338109,338108,336130,336129,336018,336017,336016,336015,336014,336013,336012,336011,333938,333937,333916,333915,333914",,,,,,,,,,,,7/22/2021 16:29:04,0,,2,7/19/2021 16:38:40,,,0,,
KANOO-5479,Story,[Android] Public Services - Display Invoice number instead of Invoice ID,Follow [https://kardsys.atlassian.net/browse/KANOO-5478|https://kardsys.atlassian.net/browse/KANOO-5478|smart-link] ,1,Done,Android,,SDE-17,,,,,,,High,Trinh Tuan Anh,,,,,,image-20210714-093121.png;image-20210716-042253.png,,,,,,,"Verified and passed on Sandbox, version 1.3.0.19

!image-20210716-042253.png|width=41.666666666666664%!",,7/14/2021 16:31:54,Viet Dung,,{},,,,,,,,1.3.0.19,S30_Hotfix_1,,,,,,,31240,,,KANOO-5478,3600;3600,,,,,,,100,Kanoo,,,http://gitlab.tpssoft.com.vn/visikard/visikard-android/commit/b93c62683764e6bad69c29939455262673685b29,2|i00cvz:,0,,Viet Dung,,,,,,[field not supported],,0,,,,Done,7/16/2021 11:23:14,"334982,334970,334511,334327,334326,334325",,,,,,,Na Pham,7200,,2h,,7/16/2021 11:23:14,0,,2,7/16/2021 11:23:07,,,100,0,7200
KANOO-5478,Story,[iOS] Public Services - Display Invoice number instead of Invoice ID ,"*Acceptance Criteria*

* After entering Invoice number (for ex, PD-4272), it moves to the invoice details but displays Invoice ID, not invoice Number. 
* The label should be changed from “Invoice ID“ to “Invoice Number“ and it should display the invoice number PD-4272

!image-20210714-093121.png|width=687,height=1189!",1,Done,iOS,,SDE-17,,,,,,,High,HUNG PHAN,,,,,,image-20210714-093121.png;image-20210716-104315.png,,,,,,,"Currently, the latest version of Kanoo app on Testflight is 4.3.37.1. Waiting for version 4.3.37.2 for testing.

cc: [~accountid:557058:27d8b1c9-b5a9-4bcc-a002-d9834fc57e78] ;[~accountid:5c6e23c74b5199464e92293f] It is ready on Testflight;Verified and passed on Sandbox, version 4.3.37.2

!image-20210716-104315.png|width=33.333333333333336%!",,7/14/2021 16:22:16,Viet Dung,HUNG PHAN,{},,,,,,,,,S30_Hotfix_1,,Sandbox: 4.3.37.2,,,,,31239,,,KANOO-5479;KANOO-5481,,,,,,,,0,Kanoo,,,http://gitlab.tpssoft.com.vn/visikard/visikard-ios/merge_requests/1159,2|i00586:,,,Viet Dung,,,,,,[field not supported],,0,,,,Done,7/16/2021 17:43:29,"335261,335260,335220,335219,335218,335217,335216,335215,335214,335028,335002,334963,334962,333943,333942",,,,,,,Na Pham,,,,,7/16/2021 17:43:51,0,,3,7/16/2021 13:30:39,,,0,,
KANOO-5477,Story,[Android][SDE Payment] - PWK by SD - Allow Kanoo User scan and pay the invoice QR Code,"*Acceptance Criteria*

* Accessing PWK from both internal SDE and external SDE consumer sites. 
* Open Kanoo App and Login, access Wallet → Sand Dollar card. Then click either on “Scan To Pay”  or “Send” and choose “Not A Kanoo User”. Open the camera to scan the PWK invoice QR or type the QR value
* Process the payment normally as we have for scan merchant QR or Terminal QR
* When the payment in-app is successful, PWK will be redirected to the complete screen. Terminal will be refresh in case of SDE internal site",5,Declined,,,KANOO-5517,Kanoo Sprint 31 - Crickets,,,,,,Highest,Tam Nguyen,,,,,,,,,,,,,"Please revert the code, we will not allow Kanoo user scan kanoo QR.",,7/14/2021 15:11:46,Viet Dung,,{},,,,,,,,1.3.0.19,S30_Hotfix_2,,,,,,,31237,SDE,,KANOO-5398,25200,,,,,,,100,Kanoo,,,http://gitlab.tpssoft.com.vn/visikard/visikard-android/commit/eb72193ee760969cdd582985c3464df4c2637393,2|hzwv3c:ny,0,,Viet Dung,,,,,,[field not supported],,0,,,,Done,7/23/2021 9:06:42,"338500,338499,334338,334337,334335,334333",,,,,,,Niem Nguyen,25200,,7h,,7/27/2021 14:33:18,0,,2,7/19/2021 16:39:26,,,100,0,25200
KANOO-5476,Story,[iOS][SDE Payment] - PWK by SD - Allow Kanoo User scan and pay the invoice QR Code,"*Acceptance Criteria*

* Accessing PWK from both internal SDE and external SDE consumer sites. 
* Open Kanoo App and Login, access Wallet → Sand Dollar card. Then click either on “Scan To Pay”  or “Send” and choose “Not A Kanoo User”. Open the camera to scan the PWK invoice QR or type the QR value
* Process the payment normally as we have for scan merchant QR or Terminal QR
* When the payment in-app is successful, PWK will be redirected to the complete screen. Terminal will be refresh in case of SDE internal site",5,Declined,,,KANOO-5517,Kanoo Sprint 31 - Crickets,,,,,,Highest,Tam Nguyen,,,,,,,,,,,,,"[~accountid:557058:35a5e6b4-4353-4dce-a14f-85faef20f6cb]  Please revert the code, we will not allow Kanoo user scan kanoo QR.",,7/14/2021 15:11:08,Viet Dung,,{},,,,,,,,,S30_Hotfix_2,,,,,,,31236,SDE,,KANOO-5398,,,,,,,,0,Kanoo,,,,2|hzwv3c:nx,,,Viet Dung,,,,,,[field not supported],,0,,,,Done,7/22/2021 16:28:41,"338102,338101",,,,,,,,,,,,7/27/2021 14:33:18,0,,2,7/19/2021 16:39:44,,,0,,
